commit_hash,project,claude_ans,split,qualidade,commit_message,commit_message_len,diff_len,diff_lines
807d68e0ebed3bd5c0ad5468a072f56d29be84f0,gimp,Provavelmente sim,test,40,On request of Martin Weber <martweb@gmx - net>: GIMP couldnt read bmp files 2001-04-11  Stanislav Brabec  <utx@penguin - cz>          On request of Martin Weber <martweb@gmx - net>:         * plug-ins/bmp/bmp - c:         GIMP couldnt read bmp files with a ba chunk -  This kind of files         can be found in OS/2 1 - x -,324,2775,87
81f24083d45f68f000671e00c59097f0f80b4bbf,gimp,Sim,train,72,merged fix for bug #70964 from stable branch -  2002-02-09  Sven Neumann  <sven@gimp - org>  	* plug-ins/common/gradmap - c: merged fix for bug #70964 from stable 	branch -,172,2969,99
8218e200c782b8e474c8822513c742bf0bff8712,gimp,Provavelmente sim,train,40,app/paths_dialog - c Fri Sep 24 23:54:26 BST 1999 Andy Thomas <alt@gimp - org>  	* app/paths_dialog - c  	Applied patch from Garry R -  Osgood -  Fixes bug #2253 -  	Thansk for the patch!,187,2644,82
823d6575133906a872c91ae2f6e2d8bace795530,gimp,Sim,train,72,fixed param passing for INT8 and INT16 types -  This used to fail on big * plug-ins/script-fu/script-fu - c: fixed param passing for INT8 and INT16 types -  This used to fail on big endian machines  * plug-ins/maze/maze - c: properly handle INT8 and INT16 types -  With these two fixes  circuit - scm will no longer crash on big endian machines  -Yosh,351,3110,90
82b7dd39592a2fc7526b29c11db23fe6c27566c0,gimp,Sim,test,72,added utility function gimp_scale_entry_set_sensitive() -  2002-10-08  Michael Natterer  <mitch@gimp - org>  	* libgimpwidgets/gimpwidgets - [ch]: added utility function 	gimp_scale_entry_set_sensitive() -,205,2282,69
82c16db50d6bbfc2d8c20e2e2275cb6bcfb6ef38,gimp,Sim,test,62,cast memsize to a guint instead of format change -  Problem perhaps if 2003-01-05  Manish Singh  <yosh@gimp - org>          * app/core/gimpobject - c: cast memsize to a guint instead of format         change -  Problem perhaps if get_size really is > 4 GB?,256,2022,50
83963c36977d7ddb68048c8df51540bf5b37420a,gimp,Provavelmente sim,train,28,A few tile tweaks (stuff I messed up on the frist commit) --sg,62,5492,156
83d3ce6535c3ebdcf1a06405b703a2917a862e12,gimp,Provavelmente sim,test,52,handle WM delete of toolbox correctly -  (gdisplay_delete): dont close         * app/interface - c (toolbox_delete): handle WM delete of toolbox         correctly -          (gdisplay_delete): dont close image window without confirmation -  -timj,246,3692,143
83ef9d15b324796e84b4d74e292043f050e2073e,gimp,Provavelmente sim,train,52,By-color-select now checks if the image it is working on still exists -  This fixes the crashes when closing an image with the by-color-select-dialog associated to it still open and pressing Reset or clicking into the preview -  The checks produce some warnings like ** WARNING **: invalid class type (unknown) in cast to impDrawable when failing  but I consider this less evil than a crash -   There is still a problem: Sometimes the by-color-select-dialog is closed when the image is closed and cant be opened anymore -  Anyone?   --Sven,540,4452,139
84c1f981eac90809fda4ed3f518dcaa64e051a5e,gimp,Provavelmente sim,train,40,app/paint-funcs/paint-funcs - c plug-ins/common/psd_save - c 64-bit cleaniless 2002-02-08  Manish Singh  <yosh@gimp - org>          * app/paint-funcs/paint-funcs - c         * plug-ins/common/psd_save - c         * plug-ins/common/sample_colorize - c: 64-bit cleaniless cleanups -,280,4433,106
858398d630900b05e628e3b4631142608dbc00dd,gimp,Sim,train,88,added const gchar *undo_desc to gimp_image_merge_layers() so the undo 2003-02-17  Michael Natterer  <mitch@gimp - org>  	* app/core/gimpimage-merge - [ch]: added const gchar *undo_desc to 	gimp_image_merge_layers() so the undo steps say Merge Down  	Flatten Image etc -  instead of always Merge Layers -,303,3595,88
868ffd98fcc52387538a39667d461fe34bede132,gimp,Sim,train,52,i18n fix,8,888,25
8773306e22e15892560f9a5137ec9253087bc0c7,gimp,Sim,train,52,Added --gimprc command line option -,36,2475,86
8775ff8632817d006c998574bd3a53d6230f91e3,gimp,Provavelmente sim,train,52,fixed plugins_query() I broke recently -  2003-02-13  Michael Natterer  <mitch@gimp - org>  	* tools/pdbgen/pdb/plug_in - pdb: fixed plugins_query() I broke 	recently -   	* app/pdb/plug_in_cmds - c: regenerated -,213,3091,95
87cfd54e29050021fce33a2be2e591d4cd57b898,gimp,Provavelmente sim,train,52,show the popup preview again -  2003-03-21  Michael Natterer  <mitch@gimp - org>  	* app/widgets/gimpcellrendererviewable - c 	(gimp_cell_renderer_viewable_clicked): show the popup preview 	again -   	* app/widgets/gimpcontainertreeview - c 	* app/widgets/gimpimagedock - c 	* app/widgets/gimptoolbox - c: removed useless #includes -,333,3330,99
87e527137babc03f93a213d76b3b4b1c01e6a318,gimp,Provavelmente sim,test,52,removed BOUNDS  MINIMUM and MAXIMUM -  No need to include both <glib - h> and 2000-01-25  Michael Natterer  <mitch@gimp - org>  	* app/appenv - h: removed BOUNDS  MINIMUM and MAXIMUM -  No need to 	include both <glib - h> and <gtk/gtk - h> -   	* app/* 	* tools/pdbgen/pdb/text_tool - pdb: s/BOUNDS/CLAMP/  	same for MIN and MAX -   	* app/preferences_dialog - c: the Check Size widget was connected 	to the transparency_type variable -   	* plug-ins/common/sobel - c: removed definitions of MIN and ROUND -   	* libgimp/gimp - h: #include gimplimits - h and gimpcolorspace - h -   	* plug-ins/*: dont include the two files -,625,1432,57
886acce13624ed083b295661db3ae45dd18090e9,gimp,Provavelmente sim,train,52,plonk  my cleanup yesterday broke ENABLE_MP -  Fixes #35668 -  2000-12-20  Michael Natterer  <mitch@gimp - org>  	* app/gimphistogram - c: plonk  my cleanup yesterday 	broke ENABLE_MP -  Fixes #35668 -,201,1157,39
891520c407c5898742ec519a5c7fe6804d0d8f2b,gimp,Provavelmente sim,train,35,Fix for #96611 (again),22,2301,83
891d2a6ad204fe6e99f9dab1c986a163987fb2b8,gimp,Sim,train,78,fixed buffer overrun in convert - c correctly; the previous fix forced fixed buffer overrun in convert - c correctly; the previous fix forced quantization when it wasnt necessary in some cases (and made Adam very mad) -  --sg,225,2918,89
899e02d47c83d779ab6e2c419b1d48bd1b80164c,gimp,Sim,train,62,Eeek  I guess I have to check my harddisk -  Somehow an ampersand became a 0 between compile and commit -  -  -  --Sven,119,589,13
89d3e0d8ef2a9886e3e769a159401e46c601dcfe,gimp,Sim,train,78,after resizing the display  check if the window manager placed it 2000-04-15  Michael Natterer  <mitch@gimp - org>  	* app/gdisplay_ops - c (gdisplay_shrink_wrap): after resizing the 	display  check if the window manager placed it offscreen and 	center it in that case -,270,2806,84
8a8ab4c245dc40aa501429f4db1b30be4b5b0b8d,gimp,Sim,train,90,In edit_clear and edit_fill return TRUE if the selection is empty  since the operation succeded by doing nothing -  Returning FALSE here crashed lots of script-fus -  --Sven,173,3278,86
8addb7ef0905cea9276485a8b76ee6fdb0e54922,gimp,Sim,train,85,Added a missing break statement so that the compression argument in calls 	* plug-ins/common/tiff - c: Added a missing break statement so that 	the compression argument in calls to file_tiff_save is honored -,208,772,25
8b9d185c238a1b88a959c00c85c0c60e689c0181,gimp,Provavelmente sim,train,10,small fix,9,2142,69
8c2bbadef9331c2009af20b7d88290097b499f45,gimp,Provavelmente sim,train,35,*** empty log message ***,25,1682,63
8dec2758b7bdce151765bb7140790692c2ae807b,gimp,Provavelmente sim,train,52,Small changes to satisfy the native SGI IRIX-6 - 4 compiler -  There are still lots of warnings  but it seems to compile out of the box now (using GNU make) -  --Sven,166,1383,48
8f4c74e62a85bd116617b3134e6bda4931452f0a,gimp,Provavelmente sim,train,52,added an upper limit for the popup size to avoid a crash when 2003-03-26  Sven Neumann  <sven@gimp - org>  	* app/text/gimpfont - c (gimp_font_get_popup_size): added an upper 	limit for the popup size to avoid a crash when GIMP_PREVIEW_MAX_SIZE 	is exceeded -,259,1008,30
916d858e49c95b5262c2f6f29bba91e8f654fb68,gimp,Provavelmente sim,test,30,Yet another refcounting fix -  --sg,35,801,25
91d979975089d92f22a087e2b893b1a64538f122,gimp,Sim,train,62,use off_t to handle file offsets (#74478) -  2002-06-12  Sven Neumann  <sven@gimp - org>  	* app/base/tile-swap - c: use off_t to handle file offsets (#74478) -,160,3325,114
939b431045d6f4861d7e29c5c0f92463c3acd353,gimp,Provavelmente sim,test,52,one more place that was missing a call to gimp_config_path_expand(),67,2589,78
93cc6e96917e0d22daaab69e5a905d038f7a9a42,gimp,Sim,train,85,db_lookup seems to be used pretty often as a sanity check  giving lots of * app/procedural_db - c: db_lookup seems to be used pretty often as a sanity check  giving lots of spurious messages -  Move the check to db_execute  -Yosh,229,1181,39
93e49a2f0acab7ed6528fa1c92cec448e9c4125b,gimp,Sim,train,52,typo fixes,10,1574,39
94446f7c5fcf940208d394db62b685a56c045f79,gimp,Provavelmente sim,test,52,fixed long standing roundoff error in paint_core_subsample_mask -  A couple 	* paint_core - c: fixed long standing roundoff error in 	paint_core_subsample_mask -   A couple of minor code cleanups -,197,3760,103
9474b2ad8b6cecc775f2303a35f13dfab01c9742,gimp,Provavelmente sim,test,62,Changed PDB_CHANNEL return type to PDB_INT32 for is_floating_sel  removed excess paramters in add-bevel  bovinated-logo  comic-logo  gradient-bevel-logo  and pupi-button script fus (strangely they were working fine even with excess parameters),243,6090,153
964b6f504d22fd8963298c133925127054b62f29,gimp,Sim,train,52,Fixed my idiotic comment syntax Less wussy default/max rate 	* app/fileops - c: Fixed my idiotic comment syntax 	* app/airbrush - c: Less wussy default/max rate,160,4580,123
979feb6aa313ecec99c75ff88db0133f84b69cb5,gimp,Sim,train,78,ref and sink the adjustment we use for the mem_size_entry -  2002-02-03  Manish Singh  <yosh@gimp - org>          * libgimpwidgets/gimpwidgets - c: ref and sink the adjustment we use         for the mem_size_entry -,215,913,26
98849323f3f0db39447344834483766053f50c25,gimp,Sim,train,72,UTF-8 validate all strings and try g_locale_to_utf8() as fallback if it 2002-05-30  Michael Natterer  <mitch@gimp - org>  	* app/xcf/xcf-read - c (xcf_read_string): UTF-8 validate all strings 	and try g_locale_to_utf8() as fallback if it fails -   2002-05-30  Michael Natterer  <mitch@gimp - org>  	* POTFILES - in: added app/xcf/xcf-read - c,342,2136,82
98d58ec1ef8868909ab751997e7ea5f3f7f8b8d9,gimp,Provavelmente sim,train,52,forgot the initialize pixmap_buf when the brush is not scaled --Sven,68,3811,102
98fc5e380e6808637206b6cf939ebdeababff4d9,gimp,Sim,train,72,Applied a patch from S -  Mukund <muks@mukund - org> fixing rounding problems 2003-06-16  Sven Neumann  <sven@gimp - org>  	* libgimpcolor/gimpcolorspace - c: Applied a patch from S -  Mukund 	<muks@mukund - org> fixing rounding problems that caused bug #55261 -,262,1899,84
99f249ced3355d733b08b8efb783533250bf9cd9,gimp,Sim,test,78,Dont try to compress the left and right ends -  Fixes bug #89274 -  2003-04-30  Pedro Gimeno  <pggimeno@wanadoo - es>  	* app/widgets/gimpgradienteditor - c (control_compress_range): Dont 	try to compress the left and right ends -  Fixes bug #89274 -,250,1415,41
9a20dec858883a0126dfc821a0b2e28b4267b55a,gimp,Sim,train,72,add tree using gtk_scrolled_window_add_with_viewport -Yosh,58,966,25
9ab621e73140d5f02c46c9a2e7c543ccee568a64,gimp,Provavelmente sim,train,35,documentation fixes -  2003-06-19  Sven Neumann  <sven@gimp - org>  	* libgimp/gimp - [ch]: documentation fixes -,113,3847,147
9ba70e461f5f6100abd4a0b73d9e6bdcd1cf7fe8,gimp,Sim,train,72,%lld is not a portable format string  cast to gint64 and use 2002-05-27  Sven Neumann  <sven@gimp - org>  	* app/core/gimpimagefile - c: %lld is not a portable format string  	cast to gint64 and use G_GINT64_FORMAT instead -,224,2450,58
9bb6ea89946f257825f67fce7ae31323acb2bd50,gimp,Provavelmente sim,test,35,fix by sjburges to fix grid on selections -  --matt Sat May 30 02:03:19 EDT 1998  Matthew Wilson  <msw@gimp - org>  	* plug-ins/grid/grid - c: fix by sjburges to fix grid on selections -  --matt,194,3419,120
9c957fa1d5dcb3b43e4bbe146ae2e1b1d1b01915,gimp,Sim,train,82,added new function gimp_displays_invalidate() which queues a redraw on all 2003-02-21  Sven Neumann  <sven@gimp - org>  	* app/display/gimpdisplay-foreach - [ch]: added new function 	gimp_displays_invalidate() which queues a redraw on all displays 	by calling gimp_display_shell_expose_full() -   	* app/display/gimpdisplayshell-render - c (render_setup_notify): 	invalidate all displays when the transparency type or size changes -   	* app/tools/gimptexttool - c (text_tool_button_press): readded some 	code I accidentally removed in my last commit -   	* app/text/gimptextlayout - c (gimp_text_layout_new): always set the 	font size but make sure it is at least 1 -,668,3910,116
9d2cc5f82aae35f7d6df80c2daaa5b0232dc4978,gimp,Sim,train,62,reordered arguments -  2003-06-04  Sven Neumann  <sven@gimp - org>  	* app/core/gimpimage-pick-color - [ch]: reordered arguments -   	* app/tools/gimpcolorpickertool - c 	* app/tools/gimppainttool - c: changed accordingly -,223,4092,109
9e18b43fc49d300a8657582f3b965b83e18699fd,gimp,Provavelmente sim,train,40,app/core/gimplayer - c app/gui/image-menu - c there doesnt seem to be a good 2003-03-23  Sven Neumann  <sven@gimp - org>  	* app/core/gimplayer - c 	* app/gui/image-menu - c 	* app/gui/layers-menu - c: there doesnt seem to be a good reason to 	disallow the creation of layer masks on indexed images -,300,5038,112
9fc1fc6a4b88764d4396db2058c2c05511737403,gimp,Provavelmente sim,test,40,fixed all files to include the i18n stuff correctly and dont mess up 2000-04-19  Michael Natterer  <mitch@gimp - org>  	* plug-ins/gdnytext/*: fixed all files to include the i18n stuff 	correctly and dont mess up Gimps locale setup -  Fixes #7878 -,248,4886,181
a00da55ae1887da23dc60d1e4624b926114c0ab7,gimp,Provavelmente não,train,2,sync,4,1586,54
a014c9d0d309029d88d06f31c42e9f147d6b3d1f,gimp,Sim,test,82,undraw the cursor on GDK_PROXIMITY_OUT -  Always set shell->proximity to 2003-06-04  Michael Natterer  <mitch@gimp - org>  	* app/display/gimpdisplayshell-callbacks - c 	(gimp_display_shell_canvas_tool_events): undraw the cursor on 	GDK_PROXIMITY_OUT -  Always set shell->proximity to FALSE *before* 	calling gimp_display_shell_update_cursor() -,345,1327,38
a06a38f56a3290a83a98b8fdc4a91947bb15d78d,gimp,Provavelmente sim,test,28,Fixed some minor issues as described in bug #111188 -,53,3663,109
a07532d95507e74668f3c3b47afc32e6e517d493,gimp,Sim,train,52,return FALSE in event_handlers so you use the preview_widget in a button --Sven,79,933,34
a07e23927d9937d76c8858968c8e6b2eda33d130,gimp,Sim,train,72,fixed div-by-zero when using custom gradients with offset 100   rayl@netrover - com,83,3475,124
a13d75a6799e9664b2bbe2852ed3d4674db41207,gimp,Sim,train,72,The regexps for extracting the version numbers of required programs did not work with Solaris sed -,99,981,31
a178be49229c6465849e1ab4ad8ca68c3f8d0033,gimp,Provavelmente sim,train,35,Tile preswapper tweaking -  --sg,32,3280,136
a24b7de0c45dbf5426954ebfe6c22bff30cc39ba,gimp,Provavelmente sim,train,52,return GTK_ICON_SIZE_INVALID for non-existant icons -  2003-04-11  Sven Neumann  <sven@gimp - org>  	* app/widgets/gimpwidgets-utils - c (gimp_get_icon_size): return 	GTK_ICON_SIZE_INVALID for non-existant icons -   	* app/widgets/gimppreviewrenderer - c: handle GTK_ICON_SIZE_INVALID -,286,4108,116
a27b88502fd5a8f6cc8411773a6fa4cfbc9f914d,gimp,Provavelmente sim,test,52,push a colormap undo if the image was INDEXED -  Fixes bug #113236 -  Minor 2003-05-18  Michael Natterer  <mitch@gimp - org>  	* app/core/gimpimage-convert - c (gimp_image_convert): push a 	colormap undo if the image was INDEXED -  Fixes bug #113236 -  	Minor Cleanups -,270,2189,66
a354e7f45e6e3e5fea50a282a91e97b283213809,gimp,Sim,train,78,set gimage->qmask_state to TRUE if a channels name is Qmask -  Fixes bug 2003-05-19  Michael Natterer  <mitch@gimp - org>  	* app/xcf/xcf-load - c (xcf_load_channel): set gimage->qmask_state 	to TRUE if a channels name is Qmask -  Fixes bug #113240 -,250,1448,47
a4fd7b62ab7c74b59b98c1da5b501edde134b19a,gimp,Sim,test,62,Set appropriate values for the tile cache -  This makes a large speed 	* plug-ins/wind/wind - c  plug-ins/bumpmap/bumpmap - c: Set  	appropriate values for the tile cache -   This makes a large speed  	difference -,214,2502,68
a5c98f4b29979a56430dfde51b13ace7f8003410,gimp,Provavelmente sim,train,35,The Makefile - am is autogenerated  so do The Right Thing(TM) this time -  --Sven,81,3662,114
